0.27131,0.46883,0.68471,0.59096,0.69281,0.61397
0.21248,0.42876,0.6548,0.49564,0.66823,0.54615
0.17565,0.38379,0.6195,0.38104,0.64749,0.42164
0.32182,0.42146,0.6492,0.48096,0.66959,0.4985
0.17285,0.41271,0.64243,0.43392,0.66166,0.48013
0.25174,0.32946,0.57399,0.35927,0.64293,0.36916
0.20964,0.46605,0.68268,0.49624,0.67617,0.55321
0.27231,0.38958,0.62416,0.40529,0.68104,0.4307
0.21603,0.34659,0.58872,0.3329,0.64616,0.35695
