0.3776772,0.779451,0.8828653,0.803153,0.9606475,0.8200735
0.314729,0.6777399,0.8232496,0.6641724,0.9313188,0.7507145
0.1951452,0.5613903,0.7492598,0.485491,0.8484154,0.5181125
0.5930181,0.70239,0.8380871,0.657749,0.9248023,0.651068
0.3435173,0.651504,0.807158,0.5795641,0.9169623,0.6280149
0.1822712,0.4944154,0.7031468,0.4659679,0.87091,0.4849387
0.2766533,0.7022635,0.8380117,0.6581434,0.9333978,0.7690274
0.3735589,0.609144,0.7804767,0.5379118,0.9246572,0.559083
0.275186,0.5150911,0.7176985,0.4342623,0.8637125,0.4542462
